Series;Time;Value
resizeimage_count.sum {category: smp};2018-06-19T20:00:00+09:00;592690
resizeimage_count.sum {category: smp};2018-06-19T21:00:00+09:00;612800
resizeimage_count.sum {category: smp};2018-06-19T22:00:00+09:00;602450
resizeimage_count.sum {category: smp};2018-06-19T23:00:00+09:00;617460
resizeimage_count.sum {category: smp};2018-06-20T00:00:00+09:00;445050
resizeimage_count.sum {category: smp};2018-06-20T01:00:00+09:00;276920
resizeimage_count.sum {category: smp};2018-06-20T02:00:00+09:00;188280
resizeimage_count.sum {category: smp};2018-06-20T03:00:00+09:00;142690
resizeimage_count.sum {category: smp};2018-06-20T04:00:00+09:00;116310
resizeimage_count.sum {category: smp};2018-06-20T05:00:00+09:00;168630
resizeimage_count.sum {category: smp};2018-06-20T06:00:00+09:00;248110
resizeimage_count.sum {category: smp};2018-06-20T07:00:00+09:00;428020
